genre,window_start,window_end,window_label,n_tracks,danceability,energy,key,mode,valence,tempo,duration_ms,eligible_window
electronic,1996,2000,1996_2000,296,0.592354391891892,0.7028469594594594,5.743243243243243,0.5337837837837838,0.4473060810810811,126.79481081081082,298555.0,True
electronic,1997,2001,1997_2001,362,0.6070660220994475,0.7107955801104973,5.787292817679558,0.5359116022099447,0.45959226519337015,124.08564364640883,287222.03867403313,True
electronic,1998,2002,1998_2002,385,0.6047607792207792,0.7046181818181819,5.6,0.548051948051948,0.4614342857142857,123.23201818181818,281417.6051948052,True
electronic,1999,2003,1999_2003,434,0.6186564516129032,0.7011617511520737,5.557603686635945,0.5368663594470046,0.48064815668202765,124.49948387096774,274906.831797235,True
electronic,2000,2004,2000_2004,456,0.6168506578947369,0.7046978070175438,5.521929824561403,0.5328947368421053,0.4779010964912281,123.72383114035088,271381.7653508772,True
electronic,2001,2005,2001_2005,556,0.6256510791366907,0.7060253597122302,5.660071942446043,0.5323741007194245,0.5013266187050359,124.22014028776978,266559.8075539568,True
electronic,2002,2006,2002_2006,553,0.6355171790235081,0.7116186256781194,5.573236889692586,0.5135623869801085,0.517132007233273,124.61510126582279,266019.02893309225,True
electronic,2003,2007,2003_2007,682,0.6356324046920822,0.7173901759530792,5.521994134897361,0.501466275659824,0.5122986803519062,124.32321260997067,268875.862170088,True
electronic,2004,2008,2004_2008,797,0.6333717691342534,0.7307340661229611,5.553324968632372,0.5056461731493099,0.5216554579673777,124.33791593475533,261586.75784190715,True
electronic,2005,2009,2005_2009,958,0.633886534446764,0.7364906583507307,5.48643006263048,0.5219206680584552,0.5181849686847599,125.04923068893528,259773.74008350732,True
electronic,2006,2010,2006_2010,1157,0.626314606741573,0.735278868366465,5.397579948141746,0.5350043215211755,0.506262834917891,124.89601382886775,256327.91702679344,True
electronic,2007,2011,2007_2011,1423,0.6143007730147575,0.7333932893183416,5.438510189739986,0.5382993675333801,0.4850955024595924,124.70185945186228,255331.07027406886,True
electronic,2008,2012,2008_2012,1518,0.6120847826086956,0.7317889003293808,5.491436100131752,0.5316205533596838,0.47469960474308304,125.55381225296443,251394.2483530962,True
electronic,2009,2013,2009_2013,1707,0.608715114235501,0.7241993555946105,5.4879906268306975,0.5260691271236086,0.44873386057410664,125.07870533099005,254842.1101347393,True
electronic,2010,2014,2010_2014,1955,0.6060162148337596,0.7114196930946292,5.451150895140665,0.519693094629156,0.4329201023017903,123.84333350383632,254303.9611253197,True
electronic,2011,2015,2011_2015,2036,0.6013875245579567,0.7020014734774067,5.455304518664047,0.5127701375245579,0.4064715618860511,124.05584037328094,254227.0402750491,True
electronic,2012,2016,2012_2016,2171,0.6026909258406264,0.6966302164900967,5.422846614463381,0.5071395670198066,0.39772146476278214,123.80898940580377,251413.6904652234,True
electronic,2013,2017,2013_2017,2464,0.6025258522727273,0.6830021915584416,5.327516233766234,0.5008116883116883,0.38749358766233766,122.73642573051949,247901.40300324676,True
electronic,2014,2018,2014_2018,2692,0.6045359212481426,0.6730708729569094,5.319836552748885,0.5033432392273403,0.3838976597325409,122.78054160475483,243085.0512630015,True
electronic,2015,2019,2015_2019,2463,0.6043612261469752,0.6699463621599675,5.262281770198944,0.5006090133982948,0.3777621599675193,123.25118067397483,239744.19326025172,True
experimental,1964,1968,1964_1968,24,0.44983333333333336,0.553625,5.958333333333333,0.7083333333333334,0.486825,109.56620833333334,187546.125,True
experimental,1965,1969,1965_1969,29,0.4457931034482759,0.5604137931034482,5.793103448275862,0.7241379310344828,0.4860965517241379,113.27941379310344,194266.72413793104,True
experimental,1966,1970,1966_1970,37,0.43494594594594593,0.5407513513513513,5.702702702702703,0.6756756756756757,0.49007567567567567,114.62397297297298,203535.8918918919,True
experimental,1967,1971,1967_1971,38,0.4393947368421052,0.538678947368421,5.815789473684211,0.6578947368421053,0.4665894736842105,115.88505263157894,217648.1052631579,True
experimental,1968,1972,1968_1972,35,0.4404571428571429,0.5263657142857142,5.885714285714286,0.6571428571428571,0.45898285714285714,117.12082857142858,223606.85714285713,True
experimental,1969,1973,1969_1973,24,0.4756666666666667,0.5140333333333333,5.708333333333333,0.625,0.549025,121.61733333333332,237608.29166666666,True
experimental,1970,1974,1970_1974,29,0.4586896551724138,0.530751724137931,5.068965517241379,0.6896551724137931,0.5100206896551724,113.70927586206896,255411.8620689655,True
experimental,1971,1975,1971_1975,22,0.4831818181818182,0.5671363636363637,5.136363636363637,0.7727272727272727,0.5257545454545455,111.60495454545456,266662.3181818182,True
experimental,1972,1976,1972_1976,24,0.4939166666666666,0.542875,5.041666666666667,0.875,0.5078458333333333,112.41699999999999,250832.58333333334,True
experimental,1973,1977,1973_1977,23,0.45065217391304346,0.5571739130434782,4.6521739130434785,0.8695652173913043,0.4819260869565218,117.82804347826087,247912.34782608695,True
experimental,1974,1978,1974_1978,23,0.4727391304347826,0.5798260869565217,4.304347826086956,0.9130434782608695,0.4810565217391304,111.55147826086957,248841.08695652173,True
experimental,1975,1979,1975_1979,21,0.5295238095238095,0.5375809523809524,5.285714285714286,0.8095238095238095,0.5258952380952381,120.26861904761905,259984.7142857143,True
experimental,1976,1980,1976_1980,22,0.5339090909090909,0.5494636363636363,5.318181818181818,0.7727272727272727,0.5218545454545455,122.85195454545455,245139.95454545456,True
experimental,1977,1981,1977_1981,21,0.5537142857142857,0.5980095238095238,4.809523809523809,0.7619047619047619,0.5758809523809524,125.03733333333334,241671.80952380953,True
experimental,1978,1982,1978_1982,30,0.6175666666666667,0.50904,3.8666666666666667,0.6666666666666666,0.5428499999999999,115.65456666666667,263398.7,True
experimental,1979,1983,1979_1983,33,0.5447575757575758,0.433170303030303,4.242424242424242,0.696969696969697,0.4190242424242424,117.34239393939394,252611.75757575757,True
experimental,1980,1984,1980_1984,28,0.5398571428571428,0.446765,4.107142857142857,0.6785714285714286,0.4254035714285714,117.23925,231534.7857142857,True
experimental,1981,1985,1981_1985,27,0.5412222222222222,0.40842296296296293,3.7037037037037037,0.7037037037037037,0.4121592592592592,115.90792592592594,233693.37037037036,True
experimental,1982,1986,1982_1986,28,0.5171428571428571,0.3806042857142857,4.142857142857143,0.6428571428571429,0.3787892857142857,113.93532142857143,229637.64285714287,True
experimental,1983,1987,1983_1987,20,0.39355,0.456646,6.35,0.7,0.275905,122.33875,205988.05,True
experimental,1984,1988,1984_1988,22,0.4358181818181819,0.6089772727272728,6.318181818181818,0.5909090909090909,0.35704545454545455,127.46631818181818,237713.31818181818,True
experimental,1985,1989,1985_1989,22,0.4314545454545455,0.5806136363636364,5.818181818181818,0.5909090909090909,0.31981818181818183,125.48095454545455,232563.5909090909,True
experimental,1986,1990,1986_1990,28,0.3892142857142857,0.6139464285714286,6.071428571428571,0.6428571428571429,0.2925,130.57667857142857,250091.35714285713,True
experimental,1987,1991,1987_1991,31,0.4019354838709678,0.5924645161290322,5.967741935483871,0.7419354838709677,0.31195483870967744,131.9490322580645,268358.22580645164,True
experimental,1988,1992,1988_1992,32,0.43296875,0.59066875,5.28125,0.8125,0.35339375,127.62546875,257737.03125,True
experimental,1989,1993,1989_1993,30,0.44586666666666663,0.5092,4.733333333333333,0.8333333333333334,0.34110999999999997,125.85603333333333,255752.86666666667,True
experimental,1990,1994,1990_1994,36,0.4675833333333333,0.4965555555555556,4.722222222222222,0.8055555555555556,0.33955,124.60036111111111,266299.6111111111,True
experimental,1991,1995,1991_1995,56,0.49021428571428577,0.5168569642857143,4.446428571428571,0.7678571428571429,0.34677142857142856,123.12901785714287,282679.71428571426,True
experimental,1992,1996,1992_1996,60,0.5075166666666667,0.5399715,4.216666666666667,0.7666666666666667,0.3556433333333333,122.23445,285228.63333333336,True
experimental,1993,1997,1993_1997,80,0.5023500000000001,0.558454875,4.225,0.6875,0.35889625,122.518225,285083.45,True
experimental,1994,1998,1994_1998,89,0.5062022471910113,0.5745931460674157,4.50561797752809,0.6629213483146067,0.3479044943820225,121.33916853932584,294643.98876404495,True
experimental,1995,1999,1995_1999,98,0.48658163265306126,0.6070182653061225,4.918367346938775,0.6632653061224489,0.33900510204081635,121.18929591836734,289232.85714285716,True
experimental,1996,2000,1996_2000,87,0.4819425287356322,0.6088045977011495,5.022988505747127,0.6436781609195402,0.33574137931034487,119.87462068965517,302005.632183908,True
experimental,1997,2001,1997_2001,118,0.4558728813559322,0.5971508474576271,5.322033898305085,0.5847457627118644,0.3079093220338983,122.88477966101695,272384.39830508473,True
experimental,1998,2002,1998_2002,117,0.4326495726495726,0.5983997435897436,5.683760683760684,0.5982905982905983,0.2688,121.41555555555556,296364.6068376068,True
experimental,1999,2003,1999_2003,155,0.4243761290322581,0.6193036774193549,5.696774193548387,0.6258064516129033,0.2827251612903226,121.2242,279505.0258064516,True
experimental,2000,2004,2000_2004,196,0.42918520408163263,0.5845233163265307,5.4438775510204085,0.6224489795918368,0.2832790816326531,119.6015918367347,265075.3112244898,True
experimental,2001,2005,2001_2005,229,0.4309620087336245,0.5785434497816594,5.580786026200873,0.5807860262008734,0.28677379912663753,120.26827947598254,258916.7729257642,True
experimental,2002,2006,2002_2006,253,0.4347486166007905,0.600746837944664,5.403162055335969,0.5573122529644269,0.29463794466403165,119.24941106719368,269257.39130434784,True
experimental,2003,2007,2003_2007,308,0.44415714285714286,0.6122372727272728,5.194805194805195,0.5584415584415584,0.3200840909090909,120.89151948051949,260393.99675324676,True
experimental,2004,2008,2004_2008,305,0.4567413114754098,0.611540262295082,5.213114754098361,0.5573770491803278,0.3363150819672131,121.72661967213115,259722.33114754097,True
experimental,2005,2009,2005_2009,333,0.4579612612612613,0.6265987387387387,5.1591591591591595,0.5735735735735735,0.35198618618618616,121.67983183183182,266776.67267267266,True
experimental,2006,2010,2006_2010,400,0.47359475,0.652067525,4.9625,0.595,0.3730485,121.0360075,251716.3425,True
experimental,2007,2011,2007_2011,464,0.48477974137931035,0.6340129741379311,5.247844827586207,0.6056034482758621,0.37873405172413793,120.76672629310345,252263.4827586207,True
experimental,2008,2012,2008_2012,478,0.48748493723849373,0.6273910460251046,5.514644351464435,0.5983263598326359,0.37218807531380754,119.1541610878661,249272.3640167364,True
experimental,2009,2013,2009_2013,547,0.490254113345521,0.6171865082266911,5.378427787934187,0.5959780621572212,0.35605886654478974,119.33643327239488,248138.84460694698,True
experimental,2010,2014,2010_2014,592,0.5027091216216216,0.6043351689189189,5.422297297297297,0.589527027027027,0.3464675675675676,120.32484459459461,244609.9070945946,True
experimental,2011,2015,2011_2015,623,0.5009890850722312,0.5846518619582665,5.558587479935794,0.5698234349919743,0.33237431781701443,119.18048154093098,252279.99036918138,True
experimental,2012,2016,2012_2016,653,0.5040978560490046,0.5814171822358346,5.421133231240429,0.5834609494640123,0.32788912710566614,118.46485145482389,249674.80091883615,True
experimental,2013,2017,2013_2017,724,0.5117733425414365,0.5723451933701658,5.233425414364641,0.5787292817679558,0.34114226519337015,119.64195165745856,246580.6546961326,True
experimental,2014,2018,2014_2018,817,0.5121,0.5695941493268054,5.226438188494492,0.5813953488372093,0.3500861689106487,118.80860097919216,244270.8935128519,True
experimental,2015,2019,2015_2019,767,0.5136165580182529,0.5767169752281617,5.262059973924381,0.5788787483702738,0.3519075619295958,118.50146936114731,244256.19556714472,True
folk,1959,1963,1959_1963,20,0.50705,0.21400999999999998,5.9,0.6,0.4953,114.94855,185788.0,True
folk,1960,1964,1960_1964,29,0.5025172413793103,0.23931379310344827,5.9655172413793105,0.7241379310344828,0.5062413793103449,115.92899999999999,186179.3103448276,True
folk,1961,1965,1961_1965,31,0.5234516129032258,0.28850000000000003,5.483870967741935,0.8064516129032258,0.5491870967741935,116.49503225806451,182999.93548387097,True
folk,1962,1966,1962_1966,39,0.5202051282051282,0.32657692307692304,5.512820512820513,0.7692307692307693,0.5702256410256411,116.44289743589744,177065.61538461538,True
folk,1963,1967,1963_1967,37,0.5075135135135135,0.32694594594594595,5.378378378378378,0.7837837837837838,0.5934270270270271,117.94683783783785,179680.0,True
folk,1964,1968,1964_1968,40,0.49939999999999996,0.347335,5.35,0.775,0.528695,116.314375,182263.65,True
folk,1965,1969,1965_1969,46,0.49723913043478263,0.33409347826086955,4.891304347826087,0.6956521739130435,0.4792565217391304,119.18069565217391,216026.95652173914,True
folk,1966,1970,1966_1970,55,0.48016363636363635,0.32012,4.418181818181818,0.7636363636363637,0.48241818181818186,119.00743636363636,208315.43636363637,True
folk,1967,1971,1967_1971,56,0.4823392857142857,0.2879125,4.482142857142857,0.8035714285714286,0.44076785714285716,118.73282142857144,215657.8392857143,True
folk,1968,1972,1968_1972,60,0.49583333333333335,0.27418333333333333,4.066666666666666,0.8166666666666667,0.4127166666666667,117.32600000000001,219774.0,True
folk,1969,1973,1969_1973,52,0.5049615384615385,0.27360576923076924,4.0,0.8076923076923077,0.4405,117.72063461538461,220714.34615384616,True
folk,1970,1974,1970_1974,43,0.5184651162790698,0.2871558139534884,3.697674418604651,0.8372093023255814,0.4696046511627907,114.94002325581395,203135.16279069768,True
folk,1971,1975,1971_1975,36,0.5361666666666667,0.3236222222222222,4.388888888888889,0.8333333333333334,0.43775000000000003,114.92236111111112,222674.41666666666,True
folk,1972,1976,1972_1976,31,0.539483870967742,0.34206129032258065,4.32258064516129,0.8064516129032258,0.43883870967741934,113.71219354838709,242662.93548387097,True
folk,1973,1977,1973_1977,23,0.5212608695652174,0.41950000000000004,4.608695652173913,0.7391304347826086,0.4524347826086957,116.362,254525.34782608695,True
folk,1974,1978,1974_1978,31,0.5287741935483871,0.42546774193548387,4.612903225806452,0.7741935483870968,0.4303548387096774,116.81103225806451,251230.32258064515,True
folk,1975,1979,1975_1979,33,0.5226666666666667,0.44707575757575757,5.212121212121212,0.7878787878787878,0.43775757575757573,117.6380606060606,265215.45454545453,True
folk,1976,1980,1976_1980,25,0.5296,0.45781999999999995,5.48,0.72,0.44596,117.37280000000001,276579.84,True
folk,1977,1981,1977_1981,25,0.51492,0.49758,5.32,0.72,0.4772,120.31804,260009.04,True
folk,1978,1982,1978_1982,23,0.5157826086956522,0.4709565217391304,5.3478260869565215,0.6956521739130435,0.47043478260869565,118.76182608695652,255847.52173913043,True
folk,1979,1983,1979_1983,20,0.5277000000000001,0.49205,5.35,0.65,0.54435,119.63485,276835.15,True
folk,1980,1984,1980_1984,20,0.50145,0.410735,5.3,0.7,0.4842000000000001,118.86580000000001,237636.0,True
folk,1981,1985,1981_1985,28,0.4992142857142857,0.3916892857142857,5.107142857142857,0.75,0.45557142857142857,121.09975,230760.0,True
folk,1982,1986,1982_1986,27,0.5215925925925926,0.40327037037037033,4.7407407407407405,0.7777777777777778,0.4695185185185185,119.99088888888889,228095.33333333334,True
folk,1983,1987,1983_1987,27,0.5204444444444444,0.4063814814814815,4.851851851851852,0.8148148148148148,0.4795185185185185,121.77118518518519,227951.62962962964,True
folk,1984,1988,1984_1988,29,0.5364137931034483,0.4095620689655172,5.275862068965517,0.7241379310344828,0.4782758620689655,122.40848275862069,215690.6551724138,True
folk,1985,1989,1985_1989,29,0.5341724137931034,0.45710689655172415,5.275862068965517,0.6206896551724138,0.47181724137931036,121.67937931034484,233418.0,True
folk,1986,1990,1986_1990,27,0.5435185185185185,0.44146296296296295,5.851851851851852,0.5925925925925926,0.4969148148148148,120.20762962962964,240613.92592592593,True
folk,1987,1991,1987_1991,38,0.5062894736842105,0.3754868421052631,6.315789473684211,0.5789473684210527,0.428528947368421,121.58097368421053,259783.18421052632,True
folk,1988,1992,1988_1992,39,0.5082820512820513,0.3776538461538462,6.564102564102564,0.5897435897435898,0.42481794871794876,118.61079487179487,263957.3076923077,True
folk,1989,1993,1989_1993,34,0.475764705882353,0.3266470588235294,6.5,0.6470588235294118,0.3710558823529412,118.36061764705882,269203.9117647059,True
folk,1990,1994,1990_1994,33,0.5002727272727273,0.32646969696969697,6.545454545454546,0.7272727272727273,0.4014909090909091,116.65963636363637,277852.48484848486,True
folk,1991,1995,1991_1995,38,0.5220526315789474,0.34801315789473686,5.973684210526316,0.7368421052631579,0.3761473684210526,115.79894736842107,276687.7105263158,True
folk,1992,1996,1992_1996,36,0.5223333333333333,0.3883638888888889,5.305555555555555,0.7777777777777778,0.40728888888888887,109.24630555555557,253403.75,True
folk,1993,1997,1993_1997,41,0.5242926829268293,0.38330975609756096,4.975609756097561,0.7560975609756098,0.4084536585365854,111.03573170731708,247521.9756097561,True
folk,1994,1998,1994_1998,71,0.4987422535211267,0.42434788732394363,5.253521126760563,0.7746478873239436,0.37017746478873237,112.92819718309859,236610.71830985916,True
folk,1995,1999,1995_1999,77,0.49474935064935066,0.4116064935064935,5.324675324675325,0.7272727272727273,0.36246883116883116,112.13314285714286,228690.94805194804,True
folk,1996,2000,1996_2000,76,0.4920881578947368,0.4075394736842105,5.394736842105263,0.6842105263157895,0.3519894736842105,112.45652631578947,226170.52631578947,True
folk,1997,2001,1997_2001,91,0.507678021978022,0.40355824175824173,5.461538461538462,0.6923076923076923,0.35653186813186816,114.21196703296704,229205.7142857143,True
folk,1998,2002,1998_2002,112,0.51681875,0.4150714285714286,5.544642857142857,0.7232142857142857,0.3757803571428572,113.1035625,230580.07142857142,True
folk,1999,2003,1999_2003,102,0.5373627450980392,0.41591078431372547,5.7254901960784315,0.6666666666666666,0.40662058823529407,113.74555882352942,234047.41176470587,True
folk,2000,2004,2000_2004,116,0.528603448275862,0.4034077586206896,5.439655172413793,0.6982758620689655,0.40205862068965514,115.39947413793104,223627.62068965516,True
folk,2001,2005,2001_2005,150,0.5110133333333333,0.4183366666666667,5.44,0.7333333333333333,0.41795533333333335,116.12230000000001,216356.96,True
folk,2002,2006,2002_2006,169,0.5125100591715976,0.4243869822485207,5.4674556213017755,0.7396449704142012,0.4052473372781065,116.20927810650886,219127.88165680473,True
folk,2003,2007,2003_2007,216,0.5121166666666667,0.43344814814814814,5.273148148148148,0.7129629629629629,0.41218935185185185,117.58892592592592,217783.4351851852,True
folk,2004,2008,2004_2008,282,0.5069617021276596,0.43177801418439715,5.070921985815603,0.7340425531914894,0.4059482269503546,117.61697517730497,217991.9929078014,True
folk,2005,2009,2005_2009,376,0.5039978723404255,0.43200962765957446,5.0186170212765955,0.7367021276595744,0.3946518617021277,118.09634840425532,222273.63829787233,True
folk,2006,2010,2006_2010,454,0.5099321585903084,0.4327901321585903,5.101321585903084,0.7268722466960352,0.3775991189427313,118.85992070484582,226111.06387665198,True
folk,2007,2011,2007_2011,600,0.5038766666666668,0.4360465333333334,5.151666666666666,0.7183333333333334,0.3745928333333333,119.15748166666667,228613.38666666666,True
folk,2008,2012,2008_2012,731,0.49657729138166895,0.43629469220246236,5.073871409028728,0.7359781121751026,0.3597493844049248,118.3426538987688,232031.69630642954,True
folk,2009,2013,2009_2013,823,0.4999611178614824,0.4427678371810449,4.997569866342649,0.7253948967193196,0.3561102065613609,118.07810206561362,233446.47144592952,True
folk,2010,2014,2010_2014,851,0.5007320799059929,0.4517525381903643,5.019976498237368,0.7203290246768508,0.35379612220916573,117.57593889541715,236118.41363102233,True
folk,2011,2015,2011_2015,910,0.49950549450549453,0.464032978021978,5.002197802197802,0.7241758241758242,0.3601532967032967,117.22597032967033,236062.35274725273,True
folk,2012,2016,2012_2016,898,0.501033407572383,0.476505579064588,4.963251670378619,0.7249443207126949,0.3596451002227171,116.17138975501113,234732.1904231626,True
folk,2013,2017,2013_2017,946,0.510776955602537,0.4832262262156448,5.206131078224101,0.7071881606765328,0.3684688160676533,116.63627589852008,234506.911205074,True
folk,2014,2018,2014_2018,1025,0.5148780487804878,0.48705453658536585,5.311219512195122,0.72,0.37213365853658537,117.80939317073171,236138.41170731708,True
folk,2015,2019,2015_2019,959,0.5186798748696558,0.4868590198123045,5.326381647549531,0.7194994786235662,0.37372533889468196,118.35647236704901,233832.80187695517,True
funk,1965,1969,1965_1969,20,0.61285,0.5851,5.3,0.75,0.7208,121.4213,224417.25,True
funk,1966,1970,1966_1970,44,0.630909090909091,0.6400909090909092,5.613636363636363,0.6136363636363636,0.7499772727272728,114.70709090909091,221981.0,True
funk,1967,1971,1967_1971,75,0.6252800000000001,0.6467733333333334,5.653333333333333,0.6,0.7353826666666666,115.99113333333335,231029.41333333333,True
funk,1968,1972,1968_1972,95,0.6302,0.6446210526315789,5.768421052631579,0.5894736842105263,0.7383442105263158,113.00892631578947,240566.24210526317,True
funk,1969,1973,1969_1973,125,0.633456,0.6318400000000001,5.824,0.584,0.7367576,114.25990399999999,270398.464,True
funk,1970,1974,1970_1974,141,0.634113475177305,0.6355248226950354,5.716312056737588,0.5673758865248227,0.7369198581560283,114.98860992907801,269254.24822695035,True
funk,1971,1975,1971_1975,142,0.6380704225352112,0.6246901408450705,5.830985915492958,0.5915492957746479,0.7306035211267605,114.67882394366197,272458.7042253521,True
funk,1972,1976,1972_1976,120,0.6407333333333334,0.6124833333333334,5.808333333333334,0.5666666666666667,0.7267166666666667,113.52689166666666,279750.375,True
funk,1973,1977,1973_1977,108,0.6412407407407408,0.6188148148148147,5.842592592592593,0.5277777777777778,0.7279722222222221,115.42200925925926,289311.6574074074,True
funk,1974,1978,1974_1978,90,0.6472555555555556,0.6284666666666666,5.677777777777778,0.5333333333333333,0.7291777777777778,115.05656666666667,260435.6,True
funk,1975,1979,1975_1979,72,0.6685972222222223,0.6175277777777778,5.791666666666667,0.5694444444444444,0.742125,113.99004166666666,259404.5,True
funk,1976,1980,1976_1980,60,0.6914666666666667,0.6234000000000001,5.75,0.55,0.738035,116.23613333333333,271938.9666666667,True
funk,1977,1981,1977_1981,65,0.7194153846153846,0.6230923076923076,5.815384615384615,0.6,0.7592630769230769,118.40541538461538,276672.0,True
funk,1978,1982,1978_1982,66,0.7456969696969697,0.606439393939394,5.621212121212121,0.6363636363636364,0.7608499999999999,119.06319696969697,278192.9393939394,True
funk,1979,1983,1979_1983,62,0.7636129032258064,0.6130967741935484,5.919354838709677,0.6129032258064516,0.7893887096774193,120.21732258064516,281544.01612903224,True
funk,1980,1984,1980_1984,72,0.7278194444444445,0.6521388888888889,6.208333333333333,0.5972222222222222,0.7337374999999999,124.33663888888888,289675.68055555556,True
funk,1981,1985,1981_1985,73,0.7195753424657534,0.6675205479452054,5.739726027397261,0.6301369863013698,0.7281917808219178,125.01734246575342,282603.94520547945,True
funk,1982,1986,1982_1986,64,0.7279375,0.677640625,6.0,0.625,0.718765625,122.922578125,283310.328125,True
funk,1983,1987,1983_1987,74,0.7090945945945946,0.7114459459459459,6.27027027027027,0.6486486486486487,0.6734189189189189,122.53336486486488,256360.83783783784,True
funk,1984,1988,1984_1988,67,0.7013731343283581,0.7161492537313433,6.343283582089552,0.6716417910447762,0.6440298507462686,122.23637313432836,291056.1343283582,True
funk,1985,1989,1985_1989,62,0.7001290322580646,0.7101290322580645,5.725806451612903,0.6290322580645161,0.652225806451613,119.55006451612904,281207.7419354839,True
funk,1986,1990,1986_1990,52,0.6961538461538462,0.7147884615384614,5.846153846153846,0.5961538461538461,0.6485000000000001,119.85269230769231,291553.3653846154,True
funk,1987,1991,1987_1991,78,0.6624102564102564,0.6892179487179487,5.653846153846154,0.6410256410256411,0.6260858974358974,118.1108846153846,275259.2948717949,True
funk,1988,1992,1988_1992,65,0.6417846153846154,0.6788,5.230769230769231,0.6615384615384615,0.6248261538461539,117.98343076923076,289364.8461538461,True
funk,1989,1993,1989_1993,81,0.6497037037037037,0.6970000000000001,5.333333333333333,0.6296296296296297,0.659737037037037,119.10667901234568,252633.35802469135,True
funk,1990,1994,1990_1994,75,0.6607866666666666,0.6818666666666666,5.36,0.6533333333333333,0.6772493333333334,118.40172000000001,259504.12,True
funk,1991,1995,1991_1995,90,0.6456,0.7061111111111111,5.311111111111111,0.6777777777777778,0.6654855555555556,117.0599111111111,265137.86666666664,True
funk,1992,1996,1992_1996,70,0.6542285714285714,0.7578428571428572,4.985714285714286,0.6142857142857143,0.7000428571428572,117.01975714285715,272879.21428571426,True
funk,1993,1997,1993_1997,79,0.6572025316455696,0.756,5.481012658227848,0.6075949367088608,0.6968481012658229,114.86725316455697,273036.7721518987,True
funk,1994,1998,1994_1998,70,0.658,0.7507,5.428571428571429,0.6,0.6680285714285714,113.64011428571429,278565.67142857146,True
funk,1995,1999,1995_1999,86,0.651546511627907,0.758093023255814,5.151162790697675,0.6162790697674418,0.6551825581395349,111.77433720930233,260626.32558139536,True
funk,1996,2000,1996_2000,83,0.6771325301204819,0.7129638554216867,5.493975903614458,0.5301204819277109,0.6790084337349398,112.66763855421688,256618.43373493975,True
funk,1997,2001,1997_2001,82,0.674109756097561,0.6974756097560976,5.329268292682927,0.5609756097560976,0.6609109756097561,113.83264634146342,259557.18292682926,True
funk,1998,2002,1998_2002,81,0.6627654320987654,0.711320987654321,5.283950617283951,0.5555555555555556,0.6475148148148149,113.3471975308642,257813.43209876542,True
funk,1999,2003,1999_2003,90,0.6656777777777778,0.7117555555555556,5.144444444444445,0.5666666666666667,0.6560411111111111,110.25744444444445,250987.94444444444,True
funk,2000,2004,2000_2004,72,0.6791111111111111,0.6930555555555555,5.402777777777778,0.5138888888888888,0.6535277777777778,111.14511111111112,258424.54166666666,True
funk,2001,2005,2001_2005,70,0.6704285714285714,0.7441714285714286,4.871428571428571,0.5857142857142857,0.6673285714285715,113.57615714285714,257038.0285714286,True
funk,2002,2006,2002_2006,102,0.6458333333333334,0.7903921568627451,5.098039215686274,0.5980392156862745,0.6383137254901962,113.7870294117647,247018.24509803922,True
funk,2003,2007,2003_2007,118,0.6524067796610169,0.7665338983050847,5.11864406779661,0.5932203389830508,0.6557110169491526,115.91790677966102,236190.74576271186,True
funk,2004,2008,2004_2008,117,0.6482991452991453,0.7657948717948718,5.042735042735043,0.6068376068376068,0.6631957264957266,118.94411965811966,234231.5811965812,True
funk,2005,2009,2005_2009,131,0.6505877862595421,0.7495954198473282,5.015267175572519,0.6335877862595419,0.6618236641221373,118.3608854961832,243667.22900763358,True
funk,2006,2010,2006_2010,151,0.6539139072847682,0.7369403973509934,5.291390728476821,0.5960264900662252,0.6507536423841059,116.06323841059601,242213.66887417217,True
funk,2007,2011,2007_2011,131,0.669236641221374,0.7063282442748091,5.3816793893129775,0.5572519083969466,0.669006106870229,115.78326717557252,243841.06870229007,True
funk,2008,2012,2008_2012,135,0.6816444444444445,0.7026444444444444,5.177777777777778,0.5407407407407407,0.6785251851851851,115.32113333333334,245876.63703703703,True
funk,2009,2013,2009_2013,150,0.68296,0.6820533333333334,5.273333333333333,0.5333333333333333,0.6659393333333333,115.27928666666666,245887.28666666665,True
funk,2010,2014,2010_2014,204,0.698857843137255,0.7112107843137254,5.117647058823529,0.4852941176470588,0.6700401960784313,118.22094607843137,232293.21568627452,True
funk,2011,2015,2011_2015,226,0.7025398230088495,0.6951902654867257,5.013274336283186,0.504424778761062,0.6639420353982302,117.49884955752214,226127.203539823,True
funk,2012,2016,2012_2016,294,0.7166360544217687,0.6878231292517006,5.125850340136054,0.5408163265306123,0.6666231292517006,118.89558843537415,221918.49659863947,True
funk,2013,2017,2013_2017,353,0.7182634560906516,0.6769999999999999,5.2266288951841355,0.5439093484419264,0.6514977337110481,119.1356912181303,219376.3937677054,True
funk,2014,2018,2014_2018,435,0.729687356321839,0.6744774712643677,5.393103448275862,0.5540229885057472,0.6510383908045977,119.26535172413793,215093.61149425287,True
funk,2015,2019,2015_2019,404,0.7262995049504951,0.671204702970297,5.561881188118812,0.5767326732673267,0.6501544554455445,118.78321287128712,210916.7896039604,True
glam rock,1967,1971,1967_1971,36,0.46025,0.49780555555555556,5.055555555555555,0.8055555555555556,0.5559444444444445,126.58591666666666,242324.08333333334,True
glam rock,1968,1972,1968_1972,69,0.4693623188405798,0.5356666666666666,4.956521739130435,0.7971014492753623,0.5528405797101449,125.8816956521739,227829.72463768115,True
